"sum1","sum2","date","customer_id"
"5.99","13431.70","2020-02-21",183
"9.98","13441.68","2020-02-21",185
"9.98","13441.68","2020-02-21",185
"2.99","13444.67","2020-02-21",187
"2.99","13447.66","2020-02-21",189
"4.99","13452.65","2020-02-21",190
"8.99","13461.64","2020-02-21",193
"10.98","13472.62","2020-02-21",196
"10.98","13472.62","2020-02-21",196
"0.99","13473.61","2020-02-21",199
"3.99","13477.60","2020-02-21",200
"7.99","13485.59","2020-02-21",201
"0.99","13486.58","2020-02-21",202
"2.99","13489.57","2020-02-21",203
"6.99","13496.56","2020-02-21",211
"5.98","13502.54","2020-02-21",213
"5.98","13502.54","2020-02-21",213
"2.99","13505.53","2020-02-21",215
"2.99","13508.52","2020-02-21",216
"5.99","13514.51","2020-02-21",221
"4.99","13519.50","2020-02-21",224
"2.99","13522.49","2020-02-21",226
"3.99","13526.48","2020-02-21",228
"9.97","13536.45","2020-02-21",229
"9.97","13536.45","2020-02-21",229
"9.97","13536.45","2020-02-21",229
"11.98","13548.43","2020-02-21",234
"11.98","13548.43","2020-02-21",234
"4.99","13553.42","2020-02-21",236
"2.99","13556.41","2020-02-21",238
"5.99","13562.40","2020-02-21",239
"0.99","13563.39","2020-02-21",241
"2.99","13566.38","2020-02-21",245
"4.99","13571.37","2020-02-21",246
"7.99","13579.36","2020-02-21",249
"7.99","13587.35","2020-02-21",251
"0.99","13588.34","2020-02-21",260
"0.99","13589.33","2020-02-21",261
"1.99","13591.32","2020-02-21",263
"3.99","13595.31","2020-02-21",264
"1.99","13597.30","2020-02-21",268
"5.99","13603.29","2020-02-21",270
"5.99","13609.28","2020-02-21",272
"0.99","13610.27","2020-02-21",273
"9.99","13620.26","2020-02-21",274
"2.99","13623.25","2020-02-21",275
"13.97","13637.22","2020-02-21",277
"13.97","13637.22","2020-02-21",277
"13.97","13637.22","2020-02-21",277
"8.97","13646.19","2020-02-21",279
"8.97","13646.19","2020-02-21",279
"8.97","13646.19","2020-02-21",279
"7.98","13654.17","2020-02-21",282
"7.98","13654.17","2020-02-21",282
"0.99","13655.16","2020-02-21",284
"2.99","13658.15","2020-02-21",292
"1.99","13660.14","2020-02-21",293
"2.99","13663.13","2020-02-21",294
"10.98","13674.11","2020-02-21",295
"10.98","13674.11","2020-02-21",295
"4.99","13679.10","2020-02-21",298
"8.98","13688.08","2020-02-21",299
"8.98","13688.08","2020-02-21",299
"2.99","13691.07","2020-02-21",300
"0.99","13692.06","2020-02-21",305
"4.99","13697.05","2020-02-21",307
"8.99","13706.04","2020-02-21",316
"0.99","13707.03","2020-02-21",317
"8.98","13716.01","2020-02-21",318
"8.98","13716.01","2020-02-21",318
"3.99","13720.00","2020-02-21",319
"0.99","13720.99","2020-02-21",321
"8.99","13729.98","2020-02-21",322
"4.99","13734.97","2020-02-21",326
"0.99","13735.96","2020-02-21",328
"4.99","13740.95","2020-02-21",329
"4.99","13745.94","2020-02-21",335
"5.98","13751.92","2020-02-21",336
"5.98","13751.92","2020-02-21",336
"11.98","13763.90","2020-02-21",339
"11.98","13763.90","2020-02-21",339
"0.99","13764.89","2020-02-21",340
"5.99","13770.88","2020-02-21",341
"0.99","13771.87","2020-02-21",343
"5.98","13777.85","2020-02-21",346
"5.98","13777.85","2020-02-21",346
"7.99","13785.84","2020-02-21",347
"0.99","13786.83","2020-02-21",350
"4.99","13791.82","2020-02-21",352
"6.99","13798.81","2020-02-21",353
"2.99","13801.80","2020-02-21",358
"2.99","13804.79","2020-02-21",361
"5.98","13810.77","2020-02-21",362
"5.98","13810.77","2020-02-21",362
"2.99","13813.76","2020-02-21",363
"0.99","13814.75","2020-02-21",365
"4.99","13819.74","2020-02-21",368
"4.98","13824.72","2020-02-21",371
"4.98","13824.72","2020-02-21",371
"3.99","13828.71","2020-02-21",372
"2.99","13831.70","2020-02-21",373
"4.99","13836.69","2020-02-21",380
"2.99","13839.68","2020-02-21",381
"2.99","13842.67","2020-02-21",386
"4.99","13847.66","2020-02-21",387
"7.99","13855.65","2020-02-21",388
"5.99","13861.64","2020-02-21",390
"2.99","13864.63","2020-02-21",391
"7.98","13872.61","2020-02-21",395
"7.98","13872.61","2020-02-21",395
"5.99","13878.60","2020-02-21",403
"10.98","13889.58","2020-02-21",405
"10.98","13889.58","2020-02-21",405
"12.98","13902.56","2020-02-21",406
"12.98","13902.56","2020-02-21",406
"4.99","13907.55","2020-02-21",410
"2.99","13910.54","2020-02-21",412
"5.99","13916.53","2020-02-21",414
"2.99","13919.52","2020-02-21",415
"4.99","13924.51","2020-02-21",421
"7.98","13932.49","2020-02-21",424
"7.98","13932.49","2020-02-21",424
"6.99","13939.48","2020-02-21",425
"0.99","13940.47","2020-02-21",426
"0.99","13941.46","2020-02-21",428
"2.99","13944.45","2020-02-21",429
"0.99","13945.44","2020-02-21",430
"15.98","13961.42","2020-02-21",431
"15.98","13961.42","2020-02-21",431
"4.99","13966.41","2020-02-21",432
"2.99","13969.40","2020-02-21",437
"5.98","13975.38","2020-02-21",438
"5.98","13975.38","2020-02-21",438
"6.99","13982.37","2020-02-21",439
"13.98","13996.35","2020-02-21",444
"13.98","13996.35","2020-02-21",444
"0.99","13997.34","2020-02-21",446
"9.98","14007.32","2020-02-21",448
"9.98","14007.32","2020-02-21",448
"4.99","14012.31","2020-02-21",450
"6.99","14019.30","2020-02-21",451
"7.98","14027.28","2020-02-21",454
"7.98","14027.28","2020-02-21",454
"2.99","14030.27","2020-02-21",457
"0.99","14031.26","2020-02-21",458
"9.99","14041.25","2020-02-21",459
"4.99","14046.24","2020-02-21",461
"4.99","14051.23","2020-02-21",462
"7.98","14059.21","2020-02-21",463
"7.98","14059.21","2020-02-21",463
"2.99","14062.20","2020-02-21",464
"7.98","14070.18","2020-02-21",466
"7.98","14070.18","2020-02-21",466
"6.99","14077.17","2020-02-21",467
"0.99","14078.16","2020-02-21",472
"4.99","14083.15","2020-02-21",478
"5.98","14089.13","2020-02-21",481
"5.98","14089.13","2020-02-21",481
"0.99","14090.12","2020-02-21",482
"8.99","14099.11","2020-02-21",483
"3.99","14103.10","2020-02-21",491
"9.99","14113.09","2020-02-21",492
"0.99","14114.08","2020-02-21",498
"1.99","14116.07","2020-02-21",499
"13.98","14130.05","2020-02-21",501
"13.98","14130.05","2020-02-21",501
"0.99","14131.04","2020-02-21",503
"8.99","14140.03","2020-02-21",510
"4.99","14145.02","2020-02-21",511
"0.99","14146.01","2020-02-21",514
"2.99","14149.00","2020-02-21",516
"0.99","14149.99","2020-02-21",518
"3.98","14153.97","2020-02-21",522
"3.98","14153.97","2020-02-21",522
"6.99","14160.96","2020-02-21",526
"0.99","14161.95","2020-02-21",529
"6.98","14168.93","2020-02-21",534
"6.98","14168.93","2020-02-21",534
"4.99","14173.92","2020-02-21",535
"2.99","14176.91","2020-02-21",538
"3.99","14180.90","2020-02-21",540
"23.97","14204.87","2020-02-21",550
"23.97","14204.87","2020-02-21",550
"23.97","14204.87","2020-02-21",550
"4.99","14209.86","2020-02-21",552
"9.98","14219.84","2020-02-21",554
"9.98","14219.84","2020-02-21",554
"1.99","14221.83","2020-02-21",555
"6.99","14228.82","2020-02-21",556
"1.99","14230.81","2020-02-21",559
"5.98","14236.79","2020-02-21",561
"5.98","14236.79","2020-02-21",561
"4.99","14241.78","2020-02-21",562
"5.99","14247.77","2020-02-21",565
"4.99","14252.76","2020-02-21",566
"4.99","14257.75","2020-02-21",568
"7.99","14265.74","2020-02-21",573
"6.99","14272.73","2020-02-21",574
"6.99","14279.72","2020-02-21",576
"9.98","14289.70","2020-02-21",577
"9.98","14289.70","2020-02-21",577
"2.99","14292.69","2020-02-21",578
"0.99","14293.68","2020-02-21",583
"6.99","14300.67","2020-02-21",584
"7.98","14308.65","2020-02-21",591
"7.98","14308.65","2020-02-21",591
"7.99","14316.64","2020-02-21",592
"1.99","14318.63","2020-02-21",594
"4.99","14323.62","2020-02-21",595
"1.99","14325.61","2020-02-21",597
"11.98","14337.59","2020-02-21",599
"11.98","14337.59","2020-02-21",599
"2.99","14340.58","2020-02-22",23
"4.99","14345.57","2020-02-22",25
"0.99","14346.56","2020-02-22",45
"7.99","14354.55","2020-02-22",74
"0.99","14355.54","2020-02-22",96
"0.99","14356.53","2020-02-22",97
"6.99","14363.52","2020-02-22",100
"2.99","14366.51","2020-02-22",126
"5.99","14372.50","2020-02-22",150
"1.99","14374.49","2020-02-22",174
"10.98","14385.47","2020-02-22",181
"10.98","14385.47","2020-02-22",181
"4.99","14390.46","2020-02-22",226
"2.99","14393.45","2020-02-22",236
"2.99","14396.44","2020-02-22",251
"2.99","14399.43","2020-02-22",255
"2.99","14402.42","2020-02-22",278
"4.99","14407.41","2020-02-22",293
"3.99","14411.40","2020-02-22",312
"5.99","14417.39","2020-02-22",338
"2.99","14420.38","2020-02-22",340
"4.99","14425.37","2020-02-22",377
"2.99","14428.36","2020-02-22",476
"5.99","14434.35","2020-02-22",510
"2.99","14437.34","2020-02-22",524
"5.99","14443.33","2020-02-22",543
"10.99","14454.32","2020-02-22",558
"1.99","14456.31","2020-02-22",568
"4.99","14461.30","2020-03-01",1
"0.99","14462.29","2020-03-01",2
"5.99","14468.28","2020-03-01",3
"5.98","14474.26","2020-03-01",5
"5.98","14474.26","2020-03-01",5
"2.99","14477.25","2020-03-01",6
"22.96","14500.21","2020-03-01",7
"22.96","14500.21","2020-03-01",7
"22.96","14500.21","2020-03-01",7
"22.96","14500.21","2020-03-01",7
"2.99","14503.20","2020-03-01",8
"5.98","14509.18","2020-03-01",9
"5.98","14509.18","2020-03-01",9
"8.99","14518.17","2020-03-01",10
"10.99","14529.16","2020-03-01",12
"9.98","14539.14","2020-03-01",14
"9.98","14539.14","2020-03-01",14
"5.98","14545.12","2020-03-01",16
"5.98","14545.12","2020-03-01",16
"6.98","14552.10","2020-03-01",18
"6.98","14552.10","2020-03-01",18
"12.98","14565.08","2020-03-01",20
"12.98","14565.08","2020-03-01",20
"5.98","14571.06","2020-03-01",21
"5.98","14571.06","2020-03-01",21
"2.99","14574.05","2020-03-01",24
"5.99","14580.04","2020-03-01",25
"3.99","14584.03","2020-03-01",26
"6.99","14591.02","2020-03-01",28
"5.99","14597.01","2020-03-01",29
"6.99","14604.00","2020-03-01",30
"2.99","14606.99","2020-03-01",33
"5.98","14612.97","2020-03-01",34
"5.98","14612.97","2020-03-01",34
"2.99","14615.96","2020-03-01",36
"2.99","14618.95","2020-03-01",37
"6.99","14625.94","2020-03-01",38
"20.96","14646.90","2020-03-01",39
"20.96","14646.90","2020-03-01",39
"20.96","14646.90","2020-03-01",39
"20.96","14646.90","2020-03-01",39
"2.99","14649.89","2020-03-01",40
"4.99","14654.88","2020-03-01",41
"2.99","14657.87","2020-03-01",42
"2.99","14660.86","2020-03-01",45
"4.99","14665.85","2020-03-01",46
"2.99","14668.84","2020-03-01",48
"3.98","14672.82","2020-03-01",49
"3.98","14672.82","2020-03-01",49
"12.98","14685.80","2020-03-01",50
"12.98","14685.80","2020-03-01",50
"4.99","14690.79","2020-03-01",51
"1.98","14692.77","2020-03-01",52
"1.98","14692.77","2020-03-01",52
"3.99","14696.76","2020-03-01",53
"5.99","14702.75","2020-03-01",54
"7.98","14710.73","2020-03-01",56
"7.98","14710.73","2020-03-01",56
"5.98","14716.71","2020-03-01",58
"5.98","14716.71","2020-03-01",58
"0.99","14717.70","2020-03-01",60
"0.99","14718.69","2020-03-01",61
"6.99","14725.68","2020-03-01",63
"4.99","14730.67","2020-03-01",64
"0.99","14731.66","2020-03-01",66
"0.99","14732.65","2020-03-01",72
"4.99","14737.64","2020-03-01",73
"0.99","14738.63","2020-03-01",74
"9.98","14748.61","2020-03-01",75
"9.98","14748.61","2020-03-01",75
"6.98","14755.59","2020-03-01",78
"6.98","14755.59","2020-03-01",78
"2.99","14758.58","2020-03-01",79
"16.97","14775.55","2020-03-01",80
"16.97","14775.55","2020-03-01",80
"16.97","14775.55","2020-03-01",80
"0.99","14776.54","2020-03-01",81
"0.99","14777.53","2020-03-01",84
"5.98","14783.51","2020-03-01",85
"5.98","14783.51","2020-03-01",85
"20.97","14804.48","2020-03-01",86
"20.97","14804.48","2020-03-01",86
"20.97","14804.48","2020-03-01",86
"4.99","14809.47","2020-03-01",87
"0.99","14810.46","2020-03-01",88
"4.99","14815.45","2020-03-01",90
"0.99","14816.44","2020-03-01",95
"3.99","14820.43","2020-03-01",98
"9.98","14830.41","2020-03-01",99
"9.98","14830.41","2020-03-01",99
"7.98","14838.39","2020-03-01",101
"7.98","14838.39","2020-03-01",101
"4.99","14843.38","2020-03-01",105
"11.98","14855.36","2020-03-01",106
"11.98","14855.36","2020-03-01",106
"4.99","14860.35","2020-03-01",107
"0.99","14861.34","2020-03-01",109
"4.99","14866.33","2020-03-01",111
"5.99","14872.32","2020-03-01",112
"2.98","14875.30","2020-03-01",113
"2.98","14875.30","2020-03-01",113
"7.98","14883.28","2020-03-01",115
"7.98","14883.28","2020-03-01",115
"1.99","14885.27","2020-03-01",116
"7.98","14893.25","2020-03-01",117
"7.98","14893.25","2020-03-01",117
"11.97","14905.22","2020-03-01",119
"11.97","14905.22","2020-03-01",119
"11.97","14905.22","2020-03-01",119
"4.99","14910.21","2020-03-01",120
"5.99","14916.20","2020-03-01",121
"1.99","14918.19","2020-03-01",122
"8.99","14927.18","2020-03-01",123
"5.98","14933.16","2020-03-01",125
"5.98","14933.16","2020-03-01",125
"2.99","14936.15","2020-03-01",128
"9.96","14946.11","2020-03-01",129
"9.96","14946.11","2020-03-01",129
"9.96","14946.11","2020-03-01",129
"9.96","14946.11","2020-03-01",129
"8.98","14955.09","2020-03-01",130
"8.98","14955.09","2020-03-01",130
"4.99","14960.08","2020-03-01",131
"22.96","14983.04","2020-03-01",132
"22.96","14983.04","2020-03-01",132
"22.96","14983.04","2020-03-01",132
"22.96","14983.04","2020-03-01",132
"0.99","14984.03","2020-03-01",133
"7.97","14992.00","2020-03-01",135
"7.97","14992.00","2020-03-01",135
"7.97","14992.00","2020-03-01",135
"4.99","14996.99","2020-03-01",137
"9.98","15006.97","2020-03-01",138
"9.98","15006.97","2020-03-01",138
"6.99","15013.96","2020-03-01",140
"5.98","15019.94","2020-03-01",141
"5.98","15019.94","2020-03-01",141
"11.97","15031.91","2020-03-01",144
"11.97","15031.91","2020-03-01",144
"11.97","15031.91","2020-03-01",144
"7.99","15039.90","2020-03-01",147
"7.99","15047.89","2020-03-01",149
"2.99","15050.88","2020-03-01",150
"7.98","15058.86","2020-03-01",151
"7.98","15058.86","2020-03-01",151
"6.99","15065.85","2020-03-01",152
"6.99","15072.84","2020-03-01",154
"6.99","15079.83","2020-03-01",156
"2.99","15082.82","2020-03-01",160
"9.97","15092.79","2020-03-01",161
"9.97","15092.79","2020-03-01",161
"9.97","15092.79","2020-03-01",161
"0.99","15093.78","2020-03-01",163
"4.99","15098.77","2020-03-01",165
"7.99","15106.76","2020-03-01",166
"3.99","15110.75","2020-03-01",167
"0.99","15111.74","2020-03-01",168
"5.99","15117.73","2020-03-01",170
"4.99","15122.72","2020-03-01",171
"4.98","15127.70","2020-03-01",172
"4.98","15127.70","2020-03-01",172
"5.99","15133.69","2020-03-01",173
"16.97","15150.66","2020-03-01",174
"16.97","15150.66","2020-03-01",174
"16.97","15150.66","2020-03-01",174
"7.99","15158.65","2020-03-01",175
"3.98","15162.63","2020-03-01",176
"3.98","15162.63","2020-03-01",176
"8.97","15171.60","2020-03-01",177
"8.97","15171.60","2020-03-01",177
"8.97","15171.60","2020-03-01",177
"0.99","15172.59","2020-03-01",178
"8.98","15181.57","2020-03-01",179
"8.98","15181.57","2020-03-01",179
"5.99","15187.56","2020-03-01",180
"19.96","15207.52","2020-03-01",181
"19.96","15207.52","2020-03-01",181
"19.96","15207.52","2020-03-01",181
"19.96","15207.52","2020-03-01",181
"5.99","15213.51","2020-03-01",183
"11.97","15225.48","2020-03-01",188
"11.97","15225.48","2020-03-01",188
"11.97","15225.48","2020-03-01",188
"9.99","15235.47","2020-03-01",189
"2.99","15238.46","2020-03-01",191
"0.99","15239.45","2020-03-01",192
"2.99","15242.44","2020-03-01",193
"12.96","15255.40","2020-03-01",197
"12.96","15255.40","2020-03-01",197
"12.96","15255.40","2020-03-01",197
"12.96","15255.40","2020-03-01",197
"0.99","15256.39","2020-03-01",198
"4.99","15261.38","2020-03-01",199
"2.99","15264.37","2020-03-01",200
"2.99","15267.36","2020-03-01",202
"3.99","15271.35","2020-03-01",203
"5.99","15277.34","2020-03-01",204
"4.98","15282.32","2020-03-01",207
"4.98","15282.32","2020-03-01",207
"7.98","15290.30","2020-03-01",209
"7.98","15290.30","2020-03-01",209
"2.99","15293.29","2020-03-01",211
"5.98","15299.27","2020-03-01",212
"5.98","15299.27","2020-03-01",212
"2.99","15302.26","2020-03-01",213
"3.99","15306.25","2020-03-01",214
"4.99","15311.24","2020-03-01",216
"5.99","15317.23","2020-03-01",217
"4.99","15322.22","2020-03-01",228
"6.99","15329.21","2020-03-01",232
"4.99","15334.20","2020-03-01",233
"7.98","15342.18","2020-03-01",234
"7.98","15342.18","2020-03-01",234
"5.99","15348.17","2020-03-01",238
"7.99","15356.16","2020-03-01",240
"6.98","15363.14","2020-03-01",241
"6.98","15363.14","2020-03-01",241
"15.97","15379.11","2020-03-01",242
"15.97","15379.11","2020-03-01",242
"15.97","15379.11","2020-03-01",242
"6.99","15386.10","2020-03-01",244
"2.99","15389.09","2020-03-01",246
"8.98","15398.07","2020-03-01",247
"8.98","15398.07","2020-03-01",247
"4.99","15403.06","2020-03-01",248
"4.99","15408.05","2020-03-01",250
"7.99","15416.04","2020-03-01",251
"0.99","15417.03","2020-03-01",252
"7.98","15425.01","2020-03-01",253
"7.98","15425.01","2020-03-01",253
"4.99","15430.00","2020-03-01",254
"20.95","15450.95","2020-03-01",258
"20.95","15450.95","2020-03-01",258
"20.95","15450.95","2020-03-01",258
"20.95","15450.95","2020-03-01",258
"20.95","15450.95","2020-03-01",258
"3.99","15454.94","2020-03-01",259
"1.99","15456.93","2020-03-01",261
"0.99","15457.92","2020-03-01",262
"6.99","15464.91","2020-03-01",263
"3.99","15468.90","2020-03-01",265
"4.99","15473.89","2020-03-01",266
"2.99","15476.88","2020-03-01",267
"2.99","15479.87","2020-03-01",269
"18.97","15498.84","2020-03-01",270
"18.97","15498.84","2020-03-01",270
"18.97","15498.84","2020-03-01",270
"8.98","15507.82","2020-03-01",271
"8.98","15507.82","2020-03-01",271
"2.99","15510.81","2020-03-01",272
"8.99","15519.80","2020-03-01",273
"6.99","15526.79","2020-03-01",275
"0.99","15527.78","2020-03-01",276
"5.98","15533.76","2020-03-01",278
"5.98","15533.76","2020-03-01",278
"12.98","15546.74","2020-03-01",284
"12.98","15546.74","2020-03-01",284
"13.97","15560.71","2020-03-01",285
"13.97","15560.71","2020-03-01",285
"13.97","15560.71","2020-03-01",285
"2.99","15563.70","2020-03-01",287
"7.99","15571.69","2020-03-01",289
"4.99","15576.68","2020-03-01",291
"14.97","15591.65","2020-03-01",294
"14.97","15591.65","2020-03-01",294
"14.97","15591.65","2020-03-01",294
"3.99","15595.64","2020-03-01",295
"4.99","15600.63","2020-03-01",297
"6.99","15607.62","2020-03-01",298
"2.99","15610.61","2020-03-01",299
"0.99","15611.60","2020-03-01",302
"0.99","15612.59","2020-03-01",304
"4.99","15617.58","2020-03-01",305
"3.98","15621.56","2020-03-01",307
"3.98","15621.56","2020-03-01",307
"2.99","15624.55","2020-03-01",308
"3.98","15628.53","2020-03-01",309
"3.98","15628.53","2020-03-01",309
"4.99","15633.52","2020-03-01",311
"5.99","15639.51","2020-03-01",313
"7.99","15647.50","2020-03-01",316
"2.99","15650.49","2020-03-01",317
"0.99","15651.48","2020-03-01",323
"5.98","15657.46","2020-03-01",325
"5.98","15657.46","2020-03-01",325
"0.99","15658.45","2020-03-01",326
"0.99","15659.44","2020-03-01",327
"8.98","15668.42","2020-03-01",329
"8.98","15668.42","2020-03-01",329
"1.98","15670.40","2020-03-01",332
"1.98","15670.40","2020-03-01",332
"7.98","15678.38","2020-03-01",334
"7.98","15678.38","2020-03-01",334
"4.99","15683.37","2020-03-01",335
"0.99","15684.36","2020-03-01",337
"3.99","15688.35","2020-03-01",339
"15.97","15704.32","2020-03-01",340
"15.97","15704.32","2020-03-01",340
"15.97","15704.32","2020-03-01",340
"0.99","15705.31","2020-03-01",341
"4.99","15710.30","2020-03-01",342
"10.97","15721.27","2020-03-01",346
"10.97","15721.27","2020-03-01",346
"10.97","15721.27","2020-03-01",346
"2.99","15724.26","2020-03-01",351
"6.99","15731.25","2020-03-01",354
"0.99","15732.24","2020-03-01",355
"3.99","15736.23","2020-03-01",356
"12.97","15749.20","2020-03-01",357
"12.97","15749.20","2020-03-01",357
"12.97","15749.20","2020-03-01",357
"4.99","15754.19","2020-03-01",358
"0.99","15755.18","2020-03-01",361
"3.99","15759.17","2020-03-01",362
"6.99","15766.16","2020-03-01",363
"5.99","15772.15","2020-03-01",364
"2.99","15775.14","2020-03-01",365
"4.99","15780.13","2020-03-01",366
"4.99","15785.12","2020-03-01",367
"8.99","15794.11","2020-03-01",368
"7.97","15802.08","2020-03-01",369
"7.97","15802.08","2020-03-01",369
"7.97","15802.08","2020-03-01",369
"4.99","15807.07","2020-03-01",370
"2.99","15810.06","2020-03-01",374
"8.96","15819.02","2020-03-01",375
"8.96","15819.02","2020-03-01",375
"8.96","15819.02","2020-03-01",375
"8.96","15819.02","2020-03-01",375
"3.99","15823.01","2020-03-01",376
"3.99","15827.00","2020-03-01",377
"1.99","15828.99","2020-03-01",380
"1.98","15830.97","2020-03-01",381
"1.98","15830.97","2020-03-01",381
"3.99","15834.96","2020-03-01",382
"4.99","15839.95","2020-03-01",383
"9.97","15849.92","2020-03-01",385
"9.97","15849.92","2020-03-01",385
"9.97","15849.92","2020-03-01",385
"11.97","15861.89","2020-03-01",386
"11.97","15861.89","2020-03-01",386
"11.97","15861.89","2020-03-01",386
"0.99","15862.88","2020-03-01",387
"2.99","15865.87","2020-03-01",391
"4.99","15870.86","2020-03-01",392
"6.97","15877.83","2020-03-01",394
"6.97","15877.83","2020-03-01",394
"6.97","15877.83","2020-03-01",394
"0.99","15878.82","2020-03-01",396
"5.98","15884.80","2020-03-01",397
"5.98","15884.80","2020-03-01",397
"2.99","15887.79","2020-03-01",398
"2.99","15890.78","2020-03-01",399
"3.98","15894.76","2020-03-01",400
"3.98","15894.76","2020-03-01",400
"9.98","15904.74","2020-03-01",403
"9.98","15904.74","2020-03-01",403
"2.99","15907.73","2020-03-01",404
"4.99","15912.72","2020-03-01",405
"1.99","15914.71","2020-03-01",406
"4.99","15919.70","2020-03-01",410
"8.98","15928.68","2020-03-01",412
"8.98","15928.68","2020-03-01",412
"8.98","15937.66","2020-03-01",415
"8.98","15937.66","2020-03-01",415
"13.97","15951.63","2020-03-01",416
"13.97","15951.63","2020-03-01",416
"13.97","15951.63","2020-03-01",416
"0.99","15952.62","2020-03-01",417
"6.98","15959.60","2020-03-01",418
"6.98","15959.60","2020-03-01",418
"2.99","15962.59","2020-03-01",419
"15.98","15978.57","2020-03-01",420
"15.98","15978.57","2020-03-01",420
"2.99","15981.56","2020-03-01",423
"4.99","15986.55","2020-03-01",424
"0.99","15987.54","2020-03-01",425
"1.99","15989.53","2020-03-01",426
"15.97","16005.50","2020-03-01",427
"15.97","16005.50","2020-03-01",427
"15.97","16005.50","2020-03-01",427
"4.99","16010.49","2020-03-01",428
"5.98","16016.47","2020-03-01",431
"5.98","16016.47","2020-03-01",431
"4.99","16021.46","2020-03-01",433
"0.99","16022.45","2020-03-01",437
"11.98","16034.43","2020-03-01",438
"11.98","16034.43","2020-03-01",438
"1.99","16036.42","2020-03-01",439
"7.98","16044.40","2020-03-01",442
"7.98","16044.40","2020-03-01",442
"0.99","16045.39","2020-03-01",443
"9.98","16055.37","2020-03-01",444
"9.98","16055.37","2020-03-01",444
"2.98","16058.35","2020-03-01",445
"2.98","16058.35","2020-03-01",445
"2.99","16061.34","2020-03-01",447
"21.96","16083.30","2020-03-01",449
"21.96","16083.30","2020-03-01",449
"21.96","16083.30","2020-03-01",449
"21.96","16083.30","2020-03-01",449
"2.99","16086.29","2020-03-01",450
"8.99","16095.28","2020-03-01",451
"0.99","16096.27","2020-03-01",455
"5.99","16102.26","2020-03-01",456
"22.96","16125.22","2020-03-01",459
"22.96","16125.22","2020-03-01",459
"22.96","16125.22","2020-03-01",459
"22.96","16125.22","2020-03-01",459
"2.99","16128.21","2020-03-01",461
"2.99","16131.20","2020-03-01",462
"4.98","16136.18","2020-03-01",463
"4.98","16136.18","2020-03-01",463
"3.99","16140.17","2020-03-01",465
"4.99","16145.16","2020-03-01",466
"0.99","16146.15","2020-03-01",467
"15.96","16162.11","2020-03-01",469
"15.96","16162.11","2020-03-01",469
"15.96","16162.11","2020-03-01",469
"15.96","16162.11","2020-03-01",469
"0.99","16163.10","2020-03-01",470
"2.99","16166.09","2020-03-01",471
"7.98","16174.07","2020-03-01",472
"7.98","16174.07","2020-03-01",472
"5.99","16180.06","2020-03-01",474
"4.98","16185.04","2020-03-01",475
"4.98","16185.04","2020-03-01",475
"14.98","16200.02","2020-03-01",476
"14.98","16200.02","2020-03-01",476
"4.99","16205.01","2020-03-01",477
"4.99","16210.00","2020-03-01",479
"0.99","16210.99","2020-03-01",483
"9.98","16220.97","2020-03-01",487
"9.98","16220.97","2020-03-01",487
"5.99","16226.96","2020-03-01",488
"3.98","16230.94","2020-03-01",494
"3.98","16230.94","2020-03-01",494
"5.99","16236.93","2020-03-01",495
"0.99","16237.92","2020-03-01",498
"3.98","16241.90","2020-03-01",499
"3.98","16241.90","2020-03-01",499
"4.99","16246.89","2020-03-01",502
"4.98","16251.87","2020-03-01",504
"4.98","16251.87","2020-03-01",504
"2.99","16254.86","2020-03-01",506
"8.99","16263.85","2020-03-01",508
"7.99","16271.84","2020-03-01",510
"5.98","16277.82","2020-03-01",511
"5.98","16277.82","2020-03-01",511
"8.98","16286.80","2020-03-01",512
"8.98","16286.80","2020-03-01",512
"0.99","16287.79","2020-03-01",515
"9.98","16297.77","2020-03-01",517
"9.98","16297.77","2020-03-01",517
"4.99","16302.76","2020-03-01",519
"4.99","16307.75","2020-03-01",520
"2.99","16310.74","2020-03-01",521
"11.98","16322.72","2020-03-01",522
"11.98","16322.72","2020-03-01",522
"1.99","16324.71","2020-03-01",523
"2.99","16327.70","2020-03-01",525
"4.98","16332.68","2020-03-01",527
"4.98","16332.68","2020-03-01",527
"0.99","16333.67","2020-03-01",528
"10.99","16344.66","2020-03-01",529
"4.99","16349.65","2020-03-01",530
"12.98","16362.63","2020-03-01",532
"12.98","16362.63","2020-03-01",532
"9.98","16372.61","2020-03-01",533
"9.98","16372.61","2020-03-01",533
"12.98","16385.59","2020-03-01",534
"12.98","16385.59","2020-03-01",534
"9.98","16395.57","2020-03-01",535
"9.98","16395.57","2020-03-01",535
"9.98","16405.55","2020-03-01",538
"9.98","16405.55","2020-03-01",538
"5.99","16411.54","2020-03-01",541
"4.99","16416.53","2020-03-01",542
"5.98","16422.51","2020-03-01",543
"5.98","16422.51","2020-03-01",543
"0.99","16423.50","2020-03-01",544
"0.99","16424.49","2020-03-01",546
"0.99","16425.48","2020-03-01",548
"0.99","16426.47","2020-03-01",549
"6.99","16433.46","2020-03-01",554
"6.99","16440.45","2020-03-01",556
"0.99","16441.44","2020-03-01",558
"12.98","16454.42","2020-03-01",559
"12.98","16454.42","2020-03-01",559
"17.97","16472.39","2020-03-01",560
"17.97","16472.39","2020-03-01",560
"17.97","16472.39","2020-03-01",560
"2.99","16475.38","2020-03-01",561
"9.97","16485.35","2020-03-01",564
"9.97","16485.35","2020-03-01",564
